source_dataset_id,institution,sector,fiscal_year,budget_amount_krw,expenditure_amount_krw,unit,source_org
15062963,경상북도 영주시 순흥면,기타,2020,2663685,923146,천원,경상북도 영주시
15062963,경상북도 영주시 단산면,일반공공행정,2020,9794075,5174446,천원,경상북도 영주시
15062963,경상북도 영주시 단산면,기타,2020,2517135,795877,천원,경상북도 영주시
15062963,경상북도 영주시 부석면,일반공공행정,2020,11978300,4254724,천원,경상북도 영주시
15062963,경상북도 영주시 부석면,기타,2020,3243975,1395250,천원,경상북도 영주시
15062963,경상북도 영주시 상망동,일반공공행정,2020,7379722,2799130,천원,경상북도 영주시
15062963,경상북도 영주시 상망동,기타,2020,2798928,1040637,천원,경상북도 영주시
15062963,경상북도 영주시 하망동,일반공공행정,2020,5019440,1972937,천원,경상북도 영주시
15062963,경상북도 영주시 하망동,기타,2020,2311568,837468,천원,경상북도 영주시
15062963,경상북도 영주시 영주1동,일반공공행정,2020,5329843,1850108,천원,경상북도 영주시
15062963,경상북도 영주시 영주1동,기타,2020,2624752,833425,천원,경상북도 영주시
15062963,경상북도 영주시 영주2동,일반공공행정,2020,3963617,1499855,천원,경상북도 영주시
15062963,경상북도 영주시 영주2동,기타,2020,2346187,780330,천원,경상북도 영주시
15062963,경상북도 영주시 휴천1동,일반공공행정,2020,5975725,2424513,천원,경상북도 영주시
15062963,경상북도 영주시 휴천1동,기타,2020,2362365,875761,천원,경상북도 영주시
15062963,경상북도 영주시 휴천2동,일반공공행정,2020,6436282,1904583,천원,경상북도 영주시
15062963,경상북도 영주시 휴천2동,기타,2020,2761395,718490,천원,경상북도 영주시
15062963,경상북도 영주시 휴천3동,일반공공행정,2020,7358309,3088193,천원,경상북도 영주시
15062963,경상북도 영주시 휴천3동,기타,2020,2667440,954200,천원,경상북도 영주시
15062963,경상북도 영주시 가흥1동,일반공공행정,2020,9790599,3819679,천원,경상북도 영주시
15062963,경상북도 영주시 가흥1동,기타,2020,3338622,1281485,천원,경상북도 영주시
15062963,경상북도 영주시 가흥2동,일반공공행정,2020,6333315,2986564,천원,경상북도 영주시
15062963,경상북도 영주시 가흥2동,기타,2020,2317125,734448,천원,경상북도 영주시
15062963,경상북도 영주시 기획예산실,일반공공행정,2019,57914501,29487941,천원,경상북도 영주시
15062963,경상북도 영주시 기획예산실,기타,2019,157869,139381,천원,경상북도 영주시
15062963,경상북도 영주시 기획예산실,예비비,2019,25691024,,천원,경상북도 영주시
15062963,경상북도 영주시 감사실,일반공공행정,2019,125694,110859,천원,경상북도 영주시
15062963,경상북도 영주시 감사실,기타,2019,52826,48544,천원,경상북도 영주시
15062963,경상북도 영주시 첨단베어링산업지원단,산업ㆍ중소기업,2019,1280000,1280000,천원,경상북도 영주시
15062963,경상북도 영주시 첨단베어링산업지원단,국토및지역개발,2019,178216,157630,천원,경상북도 영주시
15062963,경상북도 영주시 첨단베어링산업지원단,기타,2019,54891,54727,천원,경상북도 영주시
15062963,경상북도 영주시 유통지원과,기타,2019,78648,70906,천원,경상북도 영주시
15062963,경상북도 영주시 유통지원과,농림해양수산,2019,7943541,3386399,천원,경상북도 영주시
15062963,경상북도 영주시 유통지원과,일반공공행정,2019,319320,302327,천원,경상북도 영주시
15062963,경상북도 영주시 일자리경제과,산업ㆍ중소기업,2019,14766006,7116791,천원,경상북도 영주시
15062963,경상북도 영주시 일자리경제과,기타,2019,109467,104618,천원,경상북도 영주시
15062963,경상북도 영주시 일자리경제과,사회복지,2019,5167563,4728515,천원,경상북도 영주시
15062963,경상북도 영주시 복지정책과,사회복지,2019,32316842,29436588,천원,경상북도 영주시
15062963,경상북도 영주시 복지정책과,기타,2019,352044,334302,천원,경상북도 영주시
15062963,경상북도 영주시 투자전략과,국토및지역개발,2019,6132364,3706654,천원,경상북도 영주시
15062963,경상북도 영주시 투자전략과,산업ㆍ중소기업,2019,3962230,382336,천원,경상북도 영주시
15062963,경상북도 영주시 투자전략과,기타,2019,73300,68078,천원,경상북도 영주시
15062963,경상북도 영주시 투자전략과,일반공공행정,2019,58320,39348,천원,경상북도 영주시
15062963,경상북도 영주시 총무과,일반공공행정,2019,6847626,6417534,천원,경상북도 영주시
15062963,경상북도 영주시 총무과,기타,2019,71390113,68824069,천원,경상북도 영주시
15062963,경상북도 영주시 홍보전산실,일반공공행정,2019,7216504,7095332,천원,경상북도 영주시
15062963,경상북도 영주시 홍보전산실,기타,2019,141998,135623,천원,경상북도 영주시
15062963,경상북도 영주시 세무과,일반공공행정,2019,710282,693983,천원,경상북도 영주시
15062963,경상북도 영주시 세무과,기타,2019,151981,151973,천원,경상북도 영주시
15062963,경상북도 영주시 회계과,일반공공행정,2019,12163800,7900936,천원,경상북도 영주시
15062963,경상북도 영주시 회계과,기타,2019,149688,144050,천원,경상북도 영주시
15062963,경상북도 영주시 새마을봉사과,일반공공행정,2019,4766061,1965298,천원,경상북도 영주시
15062963,경상북도 영주시 새마을봉사과,환경보호,2019,53357,46343,천원,경상북도 영주시
15062963,경상북도 영주시 새마을봉사과,기타,2019,62018,55044,천원,경상북도 영주시
15062963,경상북도 영주시 새마을봉사과,사회복지,2019,3027000,44974,천원,경상북도 영주시
15062963,경상북도 영주시 문화예술과,문화및관광,2019,70853902,28161397,천원,경상북도 영주시
15062963,경상북도 영주시 문화예술과,기타,2019,196483,186831,천원,경상북도 영주시
15062963,경상북도 영주시 선비인재양성과,교육,2019,7711430,6827391,천원,경상북도 영주시
15062963,경상북도 영주시 선비인재양성과,농림해양수산,2019,1569692,1504016,천원,경상북도 영주시
15062963,경상북도 영주시 선비인재양성과,기타,2019,133394,133040,천원,경상북도 영주시
15062963,경상북도 영주시 관광진흥과,문화및관광,2019,25521062,10285600,천원,경상북도 영주시
15062963,경상북도 영주시 관광진흥과,농림해양수산,2019,532746,344813,천원,경상북도 영주시
15062963,경상북도 영주시 관광진흥과,보건,2019,910226,556665,천원,경상북도 영주시
15062963,경상북도 영주시 관광진흥과,기타,2019,142570,141310,천원,경상북도 영주시
15062963,경상북도 영주시 사회복지과,사회복지,2019,111182914,105623974,천원,경상북도 영주시
15062963,경상북도 영주시 사회복지과,기타,2019,122420,117632,천원,경상북도 영주시
15062963,경상북도 영주시 아동청소년과,사회복지,2019,40517692,37454562,천원,경상북도 영주시
15062963,경상북도 영주시 아동청소년과,기타,2019,351774,334777,천원,경상북도 영주시
15062963,경상북도 영주시 안전재난과,공공질서및안전,2019,16971706,9640705,천원,경상북도 영주시
15062963,경상북도 영주시 안전재난과,기타,2019,84194,82026,천원,경상북도 영주시
15062963,경상북도 영주시 체육진흥과,문화및관광,2019,21948598,12502924,천원,경상북도 영주시
15062963,경상북도 영주시 체육진흥과,기타,2019,133198,132913,천원,경상북도 영주시
15062963,경상북도 영주시 교통행정과,수송및교통,2019,34155496,27420542,천원,경상북도 영주시
15062963,경상북도 영주시 교통행정과,기타,2019,145899,136638,천원,경상북도 영주시
15062963,경상북도 영주시 환경보호과,환경보호,2019,28909856,21609244,천원,경상북도 영주시
15062963,경상북도 영주시 환경보호과,기타,2019,2164980,2163473,천원,경상북도 영주시
15062963,경상북도 영주시 산림녹지과,농림해양수산,2019,17029760,13347223,천원,경상북도 영주시
15062963,경상북도 영주시 산림녹지과,기타,2019,102496,100396,천원,경상북도 영주시
15062963,경상북도 영주시 건설과,국토및지역개발,2019,13902740,10776704,천원,경상북도 영주시
15062963,경상북도 영주시 건설과,수송및교통,2019,37011975,24148541,천원,경상북도 영주시
15062963,경상북도 영주시 건설과,농림해양수산,2019,45796734,26284320,천원,경상북도 영주시
15062963,경상북도 영주시 건설과,기타,2019,905114,809669,천원,경상북도 영주시
15062963,경상북도 영주시 하천과,공공질서및안전,2019,20327408,15937475,천원,경상북도 영주시
15062963,경상북도 영주시 하천과,국토및지역개발,2019,31135615,20338687,천원,경상북도 영주시
15062963,경상북도 영주시 하천과,기타,2019,318339,293179,천원,경상북도 영주시
15062963,경상북도 영주시 하천과,문화및관광,2019,302937,134285,천원,경상북도 영주시
15062963,경상북도 영주시 도시과,국토및지역개발,2019,52184460,29526674,천원,경상북도 영주시
15062963,경상북도 영주시 도시과,기타,2019,190098,186621,천원,경상북도 영주시
15062963,경상북도 영주시 도시과,사회복지,2019,40793,39113,천원,경상북도 영주시
15062963,경상북도 영주시 도시과,농림해양수산,2019,3849508,2539008,천원,경상북도 영주시
15062963,경상북도 영주시 건축과,사회복지,2019,5421001,5283628,천원,경상북도 영주시
15062963,경상북도 영주시 건축과,국토및지역개발,2019,452006,405554,천원,경상북도 영주시
15062963,경상북도 영주시 건축과,기타,2019,69435,69378,천원,경상북도 영주시
15062963,경상북도 영주시 토지정보과,국토및지역개발,2019,2257759,1869530,천원,경상북도 영주시
15062963,경상북도 영주시 토지정보과,기타,2019,73434,71196,천원,경상북도 영주시
15062963,경상북도 영주시 허가과,농림해양수산,2019,35042,35042,천원,경상북도 영주시
15062963,경상북도 영주시 허가과,일반공공행정,2019,109650,107082,천원,경상북도 영주시
15062963,경상북도 영주시 허가과,국토및지역개발,2019,394414,358267,천원,경상북도 영주시
15062963,경상북도 영주시 허가과,기타,2019,119936,119540,천원,경상북도 영주시
15062963,경상북도 영주시 보건소,보건,2019,11035777,10481538,천원,경상북도 영주시
15062963,경상북도 영주시 보건소,기타,2019,1659507,1086177,천원,경상북도 영주시
15062963,경상북도 영주시 보건소,사회복지,2019,265806,254492,천원,경상북도 영주시
15062963,경상북도 영주시 농업기술센터,농림해양수산,2019,77597416,60568205,천원,경상북도 영주시
15062963,경상북도 영주시 농업기술센터,기타,2019,1630502,1487171,천원,경상북도 영주시
15062963,경상북도 영주시 농업기술센터,문화및관광,2019,418633,397928,천원,경상북도 영주시
15062963,경상북도 영주시 의회사무국,일반공공행정,2019,1055388,985763,천원,경상북도 영주시
15062963,경상북도 영주시 의회사무국,기타,2019,322008,320583,천원,경상북도 영주시
15062963,경상북도 영주시 수도사업소,환경보호,2019,44956312,14396346,천원,경상북도 영주시
15062963,경상북도 영주시 수도사업소,기타,2019,4548889,,천원,경상북도 영주시
15062963,경상북도 영주시 환경사업소,환경보호,2019,35837988,12101901,천원,경상북도 영주시
15062963,경상북도 영주시 환경사업소,기타,2019,2818354,190514,천원,경상북도 영주시
15062963,경상북도 영주시 문화예술회관,문화및관광,2019,837337,828372,천원,경상북도 영주시
15062963,경상북도 영주시 문화예술회관,기타,2019,139674,128014,천원,경상북도 영주시
15062963,경상북도 영주시 소수서원관리사무소,문화및관광,2019,2797274,2017156,천원,경상북도 영주시
15062963,경상북도 영주시 소수서원관리사무소,기타,2019,345074,310175,천원,경상북도 영주시
15062963,경상북도 영주시 풍기읍,일반공공행정,2019,1038804,1016154,천원,경상북도 영주시
15062963,경상북도 영주시 풍기읍,기타,2019,580320,504346,천원,경상북도 영주시
15062963,경상북도 영주시 이산면,일반공공행정,2019,697217,690629,천원,경상북도 영주시
15062963,경상북도 영주시 이산면,기타,2019,173475,161214,천원,경상북도 영주시
15062963,경상북도 영주시 평은면,일반공공행정,2019,520880,501068,천원,경상북도 영주시
15062963,경상북도 영주시 평은면,기타,2019,157211,150849,천원,경상북도 영주시
15062963,경상북도 영주시 문수면,일반공공행정,2019,536918,525684,천원,경상북도 영주시
15062963,경상북도 영주시 문수면,기타,2019,166602,143529,천원,경상북도 영주시
15062963,경상북도 영주시 장수면,일반공공행정,2019,731492,713238,천원,경상북도 영주시
15062963,경상북도 영주시 장수면,기타,2019,165761,147048,천원,경상북도 영주시
15062963,경상북도 영주시 안정면,일반공공행정,2019,791296,779941,천원,경상북도 영주시
15062963,경상북도 영주시 안정면,기타,2019,240695,224174,천원,경상북도 영주시
15062963,경상북도 영주시 봉현면,일반공공행정,2019,666596,656137,천원,경상북도 영주시
15062963,경상북도 영주시 봉현면,기타,2019,167243,154846,천원,경상북도 영주시
15062963,경상북도 영주시 순흥면,일반공공행정,2019,649856,640638,천원,경상북도 영주시
15062963,경상북도 영주시 순흥면,기타,2019,194756,168459,천원,경상북도 영주시
15062963,경상북도 영주시 단산면,일반공공행정,2019,633611,606682,천원,경상북도 영주시
15062963,경상북도 영주시 단산면,기타,2019,163371,136133,천원,경상북도 영주시
15062963,경상북도 영주시 부석면,일반공공행정,2019,824746,800969,천원,경상북도 영주시
15062963,경상북도 영주시 부석면,기타,2019,200873,156091,천원,경상북도 영주시
15062963,경상북도 영주시 상망동,일반공공행정,2019,535299,531077,천원,경상북도 영주시
15062963,경상북도 영주시 상망동,기타,2019,159343,149440,천원,경상북도 영주시
15062963,경상북도 영주시 하망동,일반공공행정,2019,401442,386066,천원,경상북도 영주시
15062963,경상북도 영주시 하망동,기타,2019,238284,215557,천원,경상북도 영주시
15062963,경상북도 영주시 영주1동,일반공공행정,2019,316791,308059,천원,경상북도 영주시
15062963,경상북도 영주시 영주1동,기타,2019,160257,149007,천원,경상북도 영주시
15062963,경상북도 영주시 영주2동,일반공공행정,2019,204694,196418,천원,경상북도 영주시
15062963,경상북도 영주시 영주2동,기타,2019,134012,125265,천원,경상북도 영주시
15062963,경상북도 영주시 휴천1동,일반공공행정,2019,358272,349314,천원,경상북도 영주시
15062963,경상북도 영주시 휴천1동,기타,2019,142500,126648,천원,경상북도 영주시
15062963,경상북도 영주시 휴천2동,일반공공행정,2019,307659,298141,천원,경상북도 영주시
15062963,경상북도 영주시 휴천2동,기타,2019,135333,127612,천원,경상북도 영주시
15062963,경상북도 영주시 휴천3동,일반공공행정,2019,465264,458143,천원,경상북도 영주시
15062963,경상북도 영주시 휴천3동,기타,2019,153651,129774,천원,경상북도 영주시
15062963,경상북도 영주시 가흥1동,일반공공행정,2019,577307,574927,천원,경상북도 영주시
15062963,경상북도 영주시 가흥1동,기타,2019,171816,161904,천원,경상북도 영주시
15062963,경상북도 영주시 가흥2동,일반공공행정,2019,433296,425397,천원,경상북도 영주시
15062963,경상북도 영주시 가흥2동,기타,2019,159494,135956,천원,경상북도 영주시
15062963,경상북도 영주시 기획예산실,일반공공행정,2018,12161365,11533189,천원,경상북도 영주시
15062963,경상북도 영주시 기획예산실,기타,2018,193290,191584,천원,경상북도 영주시
15062963,경상북도 영주시 기획예산실,예비비,2018,31657723,,천원,경상북도 영주시
15062963,경상북도 영주시 일자리경제과,산업ㆍ중소기업,2018,14589113,7118482,천원,경상북도 영주시
15062963,경상북도 영주시 일자리경제과,기타,2018,97883,97876,천원,경상북도 영주시
15062963,경상북도 영주시 일자리경제과,사회복지,2018,3323789,1846563,천원,경상북도 영주시
15062963,경상북도 영주시 일자리경제과,일반공공행정,2018,518740,459288,천원,경상북도 영주시
15062963,경상북도 영주시 투자전략과,국토및지역개발,2018,4540662,2352484,천원,경상북도 영주시
15062963,경상북도 영주시 투자전략과,산업ㆍ중소기업,2018,4386545,2108099,천원,경상북도 영주시
15062963,경상북도 영주시 투자전략과,기타,2018,78744,78727,천원,경상북도 영주시
15062963,경상북도 영주시 투자전략과,일반공공행정,2018,454024,431227,천원,경상북도 영주시
15062963,경상북도 영주시 총무과,일반공공행정,2018,7198483,6921003,천원,경상북도 영주시
15062963,경상북도 영주시 총무과,기타,2018,67589527,65885115,천원,경상북도 영주시
15062963,경상북도 영주시 홍보전산실,일반공공행정,2018,4973483,4921595,천원,경상북도 영주시
15062963,경상북도 영주시 홍보전산실,기타,2018,131357,129183,천원,경상북도 영주시
15062963,경상북도 영주시 세무과,일반공공행정,2018,653288,622587,천원,경상북도 영주시
15062963,경상북도 영주시 세무과,기타,2018,151981,151981,천원,경상북도 영주시
15062963,경상북도 영주시 회계과,일반공공행정,2018,9247413,5703194,천원,경상북도 영주시
15062963,경상북도 영주시 회계과,기타,2018,128732,128731,천원,경상북도 영주시
15062963,경상북도 영주시 새마을봉사과,일반공공행정,2018,496586,440716,천원,경상북도 영주시
15062963,경상북도 영주시 새마을봉사과,기타,2018,87047,87042,천원,경상북도 영주시
15062963,경상북도 영주시 새마을봉사과,농림해양수산,2018,34300,34060,천원,경상북도 영주시
15062963,경상북도 영주시 문화예술과,문화및관광,2018,66108385,26543094,천원,경상북도 영주시
15062963,경상북도 영주시 문화예술과,기타,2018,165637,162566,천원,경상북도 영주시
15062963,경상북도 영주시 문화예술과,일반공공행정,2018,327716,327701,천원,경상북도 영주시
15062963,경상북도 영주시 선비인재양성과,교육,2018,7293029,7189966,천원,경상북도 영주시
15062963,경상북도 영주시 선비인재양성과,기타,2018,143090,142396,천원,경상북도 영주시
15062963,경상북도 영주시 선비인재양성과,문화및관광,2018,4968,824,천원,경상북도 영주시
15062963,경상북도 영주시 관광진흥과,일반공공행정,2018,2208194,1795637,천원,경상북도 영주시
15062963,경상북도 영주시 관광진흥과,환경보호,2018,64019,55568,천원,경상북도 영주시
15062963,경상북도 영주시 관광진흥과,문화및관광,2018,22911252,13902848,천원,경상북도 영주시
15062963,경상북도 영주시 관광진흥과,기타,2018,143133,142975,천원,경상북도 영주시
15062963,경상북도 영주시 관광진흥과,사회복지,2018,2908000,18485,천원,경상북도 영주시
15062963,경상북도 영주시 관광진흥과,보건,2018,334804,,천원,경상북도 영주시
15062963,경상북도 영주시 사회복지과,사회복지,2018,52393123,48825413,천원,경상북도 영주시
15062963,경상북도 영주시 사회복지과,기타,2018,334823,327934,천원,경상북도 영주시
15062963,경상북도 영주시 아동청소년과,사회복지,2018,107629846,100539266,천원,경상북도 영주시
15062963,경상북도 영주시 아동청소년과,기타,2018,323401,315532,천원,경상북도 영주시
15062963,경상북도 영주시 안전재난과,공공질서및안전,2018,13964092,9358610,천원,경상북도 영주시
15062963,경상북도 영주시 안전재난과,기타,2018,78294,78290,천원,경상북도 영주시
15062963,경상북도 영주시 체육진흥과,문화및관광,2018,22633174,13648691,천원,경상북도 영주시
15062963,경상북도 영주시 체육진흥과,기타,2018,97165,97127,천원,경상북도 영주시
15062963,경상북도 영주시 교통행정과,수송및교통,2018,28961932,20442804,천원,경상북도 영주시
15062963,경상북도 영주시 교통행정과,기타,2018,140943,133046,천원,경상북도 영주시
15062963,경상북도 영주시 환경보호과,환경보호,2018,22934146,14472442,천원,경상북도 영주시
15062963,경상북도 영주시 환경보호과,기타,2018,2042007,1993265,천원,경상북도 영주시
15062963,경상북도 영주시 산림녹지과,농림해양수산,2018,8929296,8619649,천원,경상북도 영주시
15062963,경상북도 영주시 산림녹지과,기타,2018,104954,102797,천원,경상북도 영주시
15062963,경상북도 영주시 건설과,국토및지역개발,2018,13152101,8202914,천원,경상북도 영주시
15062963,경상북도 영주시 건설과,수송및교통,2018,33149653,19518819,천원,경상북도 영주시
15062963,경상북도 영주시 건설과,농림해양수산,2018,37716760,24472961,천원,경상북도 영주시
15062963,경상북도 영주시 건설과,기타,2018,813823,777230,천원,경상북도 영주시
15062963,경상북도 영주시 하천과,공공질서및안전,2018,16255977,12171106,천원,경상북도 영주시
15062963,경상북도 영주시 하천과,국토및지역개발,2018,25300780,19126065,천원,경상북도 영주시
15062963,경상북도 영주시 하천과,기타,2018,298662,281889,천원,경상북도 영주시
15062963,경상북도 영주시 도시과,국토및지역개발,2018,38266041,17990345,천원,경상북도 영주시
15062963,경상북도 영주시 도시과,기타,2018,178967,168572,천원,경상북도 영주시
15062963,경상북도 영주시 도시과,사회복지,2018,96929,91066,천원,경상북도 영주시
15062963,경상북도 영주시 도시과,농림해양수산,2018,10669188,5207458,천원,경상북도 영주시
15062963,경상북도 영주시 건축과,사회복지,2018,4584445,4241404,천원,경상북도 영주시
15062963,경상북도 영주시 건축과,국토및지역개발,2018,329942,197457,천원,경상북도 영주시
15062963,경상북도 영주시 건축과,기타,2018,95129,95007,천원,경상북도 영주시
15062963,경상북도 영주시 토지정보과,국토및지역개발,2018,1767029,1659479,천원,경상북도 영주시
15062963,경상북도 영주시 토지정보과,기타,2018,73434,72427,천원,경상북도 영주시
15062963,경상북도 영주시 보건소,보건,2018,10985392,10261102,천원,경상북도 영주시
15062963,경상북도 영주시 보건소,기타,2018,1177663,965575,천원,경상북도 영주시
15062963,경상북도 영주시 보건소,사회복지,2018,240816,240816,천원,경상북도 영주시
15062963,경상북도 영주시 농업기술센터,농림해양수산,2018,78839623,61311538,천원,경상북도 영주시
15062963,경상북도 영주시 농업기술센터,기타,2018,1682153,1628151,천원,경상북도 영주시
15062963,경상북도 영주시 농업기술센터,문화및관광,2018,552272,490030,천원,경상북도 영주시
15062963,경상북도 영주시 의회사무국,일반공공행정,2018,1690421,1619879,천원,경상북도 영주시
15062963,경상북도 영주시 의회사무국,기타,2018,330638,318701,천원,경상북도 영주시
15062963,경상북도 영주시 수도사업소,환경보호,2018,40842729,14861206,천원,경상북도 영주시
15062963,경상북도 영주시 수도사업소,예비비,2018,1079991,,천원,경상북도 영주시
15062963,경상북도 영주시 수도사업소,기타,2018,3855882,,천원,경상북도 영주시
15062963,경상북도 영주시 환경사업소,환경보호,2018,36772781,13189257,천원,경상북도 영주시
15062963,경상북도 영주시 환경사업소,기타,2018,2631994,205422,천원,경상북도 영주시
15062963,경상북도 영주시 환경사업소,예비비,2018,1020212,,천원,경상북도 영주시
15062963,경상북도 영주시 문화예술회관,문화및관광,2018,766000,727302,천원,경상북도 영주시
15062963,경상북도 영주시 문화예술회관,기타,2018,142458,135548,천원,경상북도 영주시
15062963,경상북도 영주시 소수서원관리사무소,문화및관광,2018,1737619,1158611,천원,경상북도 영주시
15062963,경상북도 영주시 소수서원관리사무소,기타,2018,286770,275564,천원,경상북도 영주시
15062963,경상북도 영주시 풍기읍,일반공공행정,2018,894147,881421,천원,경상북도 영주시
15062963,경상북도 영주시 풍기읍,기타,2018,563869,506518,천원,경상북도 영주시
15062963,경상북도 영주시 이산면,일반공공행정,2018,543125,535651,천원,경상북도 영주시
15062963,경상북도 영주시 이산면,기타,2018,174087,168637,천원,경상북도 영주시
15062963,경상북도 영주시 평은면,일반공공행정,2018,448936,445173,천원,경상북도 영주시
15062963,경상북도 영주시 평은면,기타,2018,162138,145656,천원,경상북도 영주시
15062963,경상북도 영주시 문수면,일반공공행정,2018,477962,468661,천원,경상북도 영주시
15062963,경상북도 영주시 문수면,기타,2018,154870,151245,천원,경상북도 영주시
15062963,경상북도 영주시 장수면,일반공공행정,2018,546087,533064,천원,경상북도 영주시
15062963,경상북도 영주시 장수면,기타,2018,154133,151479,천원,경상북도 영주시
15062963,경상북도 영주시 안정면,일반공공행정,2018,587053,574601,천원,경상북도 영주시
15062963,경상북도 영주시 안정면,기타,2018,158406,152505,천원,경상북도 영주시
15062963,경상북도 영주시 봉현면,일반공공행정,2018,502268,490477,천원,경상북도 영주시
15062963,경상북도 영주시 봉현면,기타,2018,157109,151456,천원,경상북도 영주시
15062963,경상북도 영주시 순흥면,일반공공행정,2018,503702,493136,천원,경상북도 영주시
15062963,경상북도 영주시 순흥면,기타,2018,160898,149393,천원,경상북도 영주시
15062963,경상북도 영주시 단산면,일반공공행정,2018,492809,480384,천원,경상북도 영주시
15062963,경상북도 영주시 단산면,기타,2018,153498,145877,천원,경상북도 영주시
15062963,경상북도 영주시 부석면,일반공공행정,2018,626948,612139,천원,경상북도 영주시
15062963,경상북도 영주시 부석면,기타,2018,179809,161398,천원,경상북도 영주시
